Symbol,Price,Type,Quantity
AAPL,137.4,ASK,37
AAPL,137.334,BID,65
AAPL,137.34,ASK,96
AAPL,137.28,BID,47
AAPL,137.28,ASK,61
AAPL,137.183,BID,34
AAPL,137.13,ASK,20
BUS,137.07,BID,89
BUS,137.1,ASK,21
AAPL,137.07,BID,35
AAPL,137.09,ASK,63
BUS,137.033,BID,50
BUS,137.0,ASK,79
AAPL,136.941,BID,102
AAPL,136.94,ASK,86
AAPL,136.92,BID,9
AAPL,136.91,ASK,8
BUS,136.9,BID,19
BUS,136.91,ASK,52
AAPL,136.88,BID,50
AAPL,136.87,ASK,31
AAPL,136.815,BID,41
AAPL,136.77,ASK,16
AAPL,136.76,BID,4
AAPL,136.82,ASK,101
MSFT,136.76,BID,61
MSFT,136.77,ASK,35
BUS,136.76,BID,77
BUS,136.8,ASK,23
AAPL,136.723,BID,86
AAPL,136.74,ASK,18
BUS,136.72,BID,101
BUS,136.69,ASK,35
BUS,136.68,BID,41
BUS,136.69,ASK,60
BUS,136.598,BID,55
BUS,136.62,ASK,49
AAPL,136.58,BID,20
AAPL,136.49,ASK,1
AAPL,136.347,BID,102
AAPL,136.33,ASK,78
BUS,136.32,BID,62
BUS,136.37,ASK,49
BUS,136.31,BID,80
BUS,136.31,ASK,34
BUS,136.255,BID,30
BUS,136.2,ASK,70
AAPL,136.01,BID,20
AAPL,136.0,ASK,50
AAPL,135.95,BID,59
AAPL,135.93,ASK,56
AAPL,135.88,BID,69
AAPL,135.87,ASK,9
MSFT,135.578,BID,79
MSFT,135.69,ASK,38
AAPL,135.444,BID,86
AAPL,135.45,ASK,34
AAPL,135.42,BID,42
AAPL,135.44,ASK,44
MSFT,135.41,BID,51
MSFT,135.42,ASK,40
AAPL,135.41,BID,9
AAPL,135.38,ASK,2
AAPL,135.37,BID,93
AAPL,135.38,ASK,101
AAPL,135.37,BID,59
AAPL,135.37,ASK,65
AAPL,135.35,BID,94
AAPL,135.32,ASK,28
AAPL,135.29,BID,16
AAPL,135.3,ASK,95
BUS,135.27,BID,48
BUS,135.42,ASK,50
AAPL,135.202,BID,12
AAPL,135.21,ASK,4
AAPL,135.14,BID,13
AAPL,135.13,ASK,31
AAPL,135.0,BID,11
AAPL,134.99,ASK,71
AAPL,134.909,BID,44
AAPL,134.93,ASK,29
BUS,134.89,BID,11
BUS,134.94,ASK,81
AAPL,134.87,BID,95
AAPL,134.89,ASK,90
AAPL,134.86,BID,16
AAPL,134.86,ASK,10
AAPL,134.742,BID,77
AAPL,134.75,ASK,66
AAPL,134.74,BID,27
AAPL,134.75,ASK,69
AAPL,134.73,BID,18
AAPL,134.71,ASK,50
AAPL,134.7,BID,83
AAPL,134.71,ASK,14
AAPL,134.575,BID,29
AAPL,134.55,ASK,42
AAPL,134.5,BID,65
AAPL,134.5,ASK,11
AAPL,134.41,BID,85
AAPL,134.41,ASK,40
AAPL,134.366,BID,95
AAPL,134.39,ASK,81
AAPL,134.35,BID,80
AAPL,134.32,ASK,80
AAPL,134.3,BID,5
AAPL,134.21,ASK,87
AAPL,134.148,BID,84
AAPL,134.16,ASK,65
AAPL,134.14,BID,22
AAPL,134.11,ASK,87
BUS,134.1,BID,85
BUS,134.18,ASK,7
BUS,134.006,BID,83
BUS,133.99,ASK,16
AAPL,133.98,BID,17
AAPL,133.98,ASK,1
BUS,133.97,BID,11
BUS,133.97,ASK,78
AAPL,133.91,BID,66
AAPL,133.91,ASK,1
BUS,133.73,BID,5
BUS,133.73,ASK,87
AAPL,133.72,BID,48
AAPL,133.72,ASK,70
AAPL,133.71,BID,36
AAPL,133.87,ASK,82
BUS,133.71,BID,27
BUS,133.72,ASK,90
AAPL,133.71,BID,4
AAPL,133.7,ASK,24
AAPL,133.504,BID,84
AAPL,133.5,ASK,32
BUS,133.49,BID,8
BUS,133.53,ASK,62
AAPL,133.49,BID,52
AAPL,133.49,ASK,11
AAPL,133.48,BID,9
AAPL,133.49,ASK,36
AAPL,133.47,BID,95
AAPL,133.4,ASK,67
AAPL,133.387,BID,79
AAPL,133.39,ASK,45
BUS,133.38,BID,75
BUS,133.39,ASK,71
BUS,133.38,BID,56
BUS,133.4,ASK,49
BUS,133.37,BID,96
BUS,133.37,ASK,63
BUS,133.34,BID,51
BUS,133.39,ASK,90
BUS,133.31,BID,81
BUS,133.31,ASK,62
BUS,133.3,BID,67
BUS,133.29,ASK,57
BUS,133.195,BID,9
BUS,133.33,ASK,100
AAPL,133.17,BID,49
AAPL,133.17,ASK,69
AAPL,133.16,BID,42
AAPL,133.13,ASK,47
AAPL,133.103,BID,21
AAPL,133.12,ASK,72
AAPL,133.06,BID,92
AAPL,133.0,ASK,29
BUS,132.94,BID,37
BUS,132.95,ASK,53
AAPL,132.93,BID,95
AAPL,132.87,ASK,79
AAPL,132.643,BID,78
AAPL,132.61,ASK,7
AAPL,132.58,BID,98
AAPL,132.61,ASK,37
AAPL,132.551,BID,67
AAPL,132.56,ASK,74
BUS,132.48,BID,2
BUS,132.4,ASK,92
MMM,132.39,BID,59
MMM,132.418,ASK,31
AAPL,132.376,BID,101
AAPL,132.37,ASK,52
MMM,132.35,BID,54
MMM,132.35,ASK,79
MMM,132.34,BID,17
MMM,132.484,ASK,60
AAPL,132.326,BID,57
AAPL,132.3,ASK,73
AAPL,132.29,BID,2
AAPL,132.3,ASK,68
MMM,132.29,BID,84
MMM,132.376,ASK,13
AAPL,132.267,BID,97
AAPL,132.26,ASK,53
BUS,132.23,BID,45
BUS,132.23,ASK,81
BUS,132.22,BID,78
BUS,132.23,ASK,96
MMM,132.22,BID,72
MMM,132.259,ASK,32
BUS,132.183,BID,26
BUS,132.27,ASK,66
BUS,132.18,BID,91
BUS,132.24,ASK,21
AAPL,132.18,BID,27
AAPL,132.15,ASK,97
MMM,132.11,BID,90
MMM,132.125,ASK,49
MMM,132.091,BID,16
MMM,132.11,ASK,65
BUS,132.09,BID,61
BUS,132.07,ASK,5
MMM,132.04,BID,2
MMM,132.066,ASK,24
MMM,132.033,BID,7
MMM,132.05,ASK,16
AAPL,132.03,BID,1
AAPL,131.99,ASK,55
MMM,131.98,BID,68
MMM,131.991,ASK,40
AAPL,131.974,BID,26
AAPL,132.0,ASK,25
AAPL,131.97,BID,15
AAPL,132.0,ASK,18
AAPL,131.97,BID,76
AAPL,131.98,ASK,26
AAPL,131.97,BID,49
AAPL,131.95,ASK,42
MMM,131.94,BID,51
MMM,131.941,ASK,29
MMM,131.924,BID,25
MMM,131.974,ASK,57
AAPL,131.89,BID,98
AAPL,131.89,ASK,64
MMM,131.88,BID,86
MMM,131.87,ASK,79
AAPL,131.86,BID,36
AAPL,131.86,ASK,78
AAPL,131.85,BID,71
AAPL,131.86,ASK,70
AAPL,131.85,BID,51
AAPL,131.88,ASK,101
BUS,131.84,BID,33
BUS,131.88,ASK,41
AAPL,131.84,BID,29
AAPL,131.83,ASK,54
AAPL,131.8,BID,21
AAPL,131.79,ASK,38
MMM,131.78,BID,73
MMM,131.799,ASK,37
MMM,131.765,BID,23
MMM,131.73,ASK,32
MMM,131.72,BID,54
MMM,131.699,ASK,89
MMM,131.69,BID,69
MMM,131.61,ASK,30
AAPL,131.59,BID,64
AAPL,131.58,ASK,4
AAPL,131.55,BID,73
AAPL,131.58,ASK,19
BUS,131.55,BID,4
BUS,131.54,ASK,54
MMM,131.53,BID,101
MMM,131.548,ASK,39
AAPL,131.523,BID,9
AAPL,131.55,ASK,16
MMM,131.51,BID,91
MMM,131.52,ASK,36
MMM,131.51,BID,99
MMM,131.473,ASK,44
MMM,131.464,BID,19
MMM,131.46,ASK,79
MMM,131.45,BID,66
MMM,131.41,ASK,49
BUS,131.4,BID,102
BUS,131.46,ASK,11
BUS,131.4,BID,33
BUS,131.39,ASK,12
MMM,131.38,BID,49
MMM,131.4,ASK,86
MMM,131.37,BID,78
MMM,131.322,ASK,53
MMM,131.314,BID,82
MMM,131.322,ASK,92
BUS,131.314,BID,82
BUS,131.29,ASK,42
AAPL,131.28,BID,5
AAPL,131.26,ASK,28
MMM,131.25,BID,20
MMM,131.24,ASK,63
MMM,131.23,BID,23
MMM,131.22,ASK,97
AAPL,131.21,BID,20
AAPL,131.38,ASK,35
MMM,131.18,BID,37
MMM,131.272,ASK,3
MMM,131.17,BID,95
MMM,131.16,ASK,23
MMM,131.15,BID,70
MMM,131.097,ASK,75
AAPL,131.088,BID,11
AAPL,130.96,ASK,99
AAPL,130.95,BID,69
AAPL,130.96,ASK,8
MMM,130.95,BID,71
MMM,131.005,ASK,73
MMM,130.946,BID,3
MMM,130.921,ASK,86
BUS,130.913,BID,91
BUS,131.0,ASK,93
AAPL,130.9,BID,54
AAPL,130.89,ASK,10
MMM,130.88,BID,68
MMM,130.87,ASK,29
AAPL,130.86,BID,69
AAPL,130.86,ASK,9
AAPL,130.85,BID,85
AAPL,130.85,ASK,56
AAPL,130.81,BID,96
AAPL,130.75,ASK,53
MMM,130.74,BID,40
MMM,130.745,ASK,74
MMM,130.737,BID,23
MMM,130.762,ASK,91
MMM,130.729,BID,10
MMM,130.72,ASK,93
MMM,130.695,BID,40
MMM,130.645,ASK,99
BUS,130.637,BID,4
BUS,130.62,ASK,54
BUS,130.61,BID,53
BUS,130.84,ASK,90
MMM,130.52,BID,92
MMM,130.51,ASK,89
BUS,130.5,BID,79
BUS,130.5,ASK,100
AAPL,130.49,BID,56
AAPL,130.49,ASK,20
BUS,130.48,BID,40
BUS,130.49,ASK,26
MMM,130.48,BID,30
MMM,130.46,ASK,85
MMM,130.45,BID,90
MMM,130.444,ASK,25
MMM,130.428,BID,53
MMM,130.43,ASK,33
AAPL,130.42,BID,39
AAPL,130.42,ASK,37
AAPL,130.4,BID,96
AAPL,130.38,ASK,75
MMM,130.35,BID,8
MMM,130.35,ASK,4
MMM,130.34,BID,54
MMM,130.31,ASK,14
MMM,130.3,BID,8
MMM,130.31,ASK,85
MMM,130.29,BID,59
MMM,130.29,ASK,39
MMM,130.28,BID,7
MMM,130.419,ASK,15
MMM,130.277,BID,1
MMM,130.31,ASK,82
MMM,130.24,BID,98
MMM,130.31,ASK,32
AAPL,130.24,BID,37
AAPL,130.21,ASK,29
MMM,130.19,BID,86
MMM,130.21,ASK,34
MMM,130.19,BID,41
MMM,130.21,ASK,90
AAPL,130.19,BID,19
AAPL,130.19,ASK,31
MMM,130.18,BID,61
MMM,130.19,ASK,63
MMM,130.18,BID,23
MMM,130.18,ASK,31
AAPL,130.17,BID,45
AAPL,130.15,ASK,88
MMM,130.14,BID,42
MMM,130.14,ASK,86
MMM,130.13,BID,75
MMM,130.152,ASK,48
AAPL,130.118,BID,50
AAPL,130.11,ASK,9
MMM,130.1,BID,90
MMM,130.09,ASK,59
MMM,130.08,BID,98
MMM,130.077,ASK,56
AAPL,130.068,BID,91
AAPL,130.07,ASK,50
MMM,130.04,BID,66
MMM,130.018,ASK,78
MMM,129.95,BID,102
MMM,129.959,ASK,22
AAPL,129.943,BID,15
AAPL,129.94,ASK,7
AAPL,129.91,BID,95
AAPL,129.94,ASK,18
MMM,129.91,BID,8
MMM,129.91,ASK,3
MMM,129.89,BID,95
MMM,129.876,ASK,47
MMM,129.868,BID,87
MMM,129.85,ASK,24
AAPL,129.84,BID,46
AAPL,129.87,ASK,46
MMM,129.83,BID,44
MMM,129.893,ASK,91
MMM,129.817,BID,88
MMM,129.8,ASK,11
BUS,129.79,BID,4
BUS,129.8,ASK,72
MMM,129.79,BID,61
MMM,129.78,ASK,52
MMM,129.77,BID,28
MMM,129.77,ASK,48
AAPL,129.76,BID,5
AAPL,129.75,ASK,61
MMM,129.74,BID,78
MMM,129.75,ASK,67
AAPL,129.74,BID,22
AAPL,129.74,ASK,7
AAPL,129.73,BID,72
AAPL,129.74,ASK,6
MMM,129.71,BID,16
MMM,129.69,ASK,19
BUS,129.68,BID,43
BUS,129.61,ASK,89
AAPL,129.59,BID,23
AAPL,129.6,ASK,8
BUS,129.57,BID,15
BUS,129.53,ASK,67
AAPL,129.52,BID,49
AAPL,129.52,ASK,91
MMM,129.5,BID,37
MMM,129.47,ASK,72
MMM,129.46,BID,28
MMM,129.483,ASK,62
MMM,129.458,BID,101
MMM,129.483,ASK,47
MMM,129.441,BID,93
MMM,129.491,ASK,79
AAPL,129.424,BID,28
AAPL,129.41,ASK,71
AAPL,129.4,BID,11
AAPL,129.34,ASK,102
MMM,129.32,BID,101
MMM,129.324,ASK,7
MMM,129.316,BID,47
MMM,129.31,ASK,26
MMM,129.3,BID,91
MMM,129.249,ASK,90
MMM,129.24,BID,90
MMM,129.24,ASK,6
MMM,129.23,BID,73
MMM,129.24,ASK,18
MMM,129.23,BID,60
MMM,129.16,ASK,70
MMM,129.13,BID,26
MMM,129.11,ASK,14
MMM,129.1,BID,88
MMM,129.11,ASK,67
BUS,129.1,BID,81
BUS,129.04,ASK,35
AAPL,128.99,BID,24
AAPL,128.98,ASK,44
MMM,128.96,BID,56
MMM,128.99,ASK,30
MMM,128.948,BID,76
MMM,128.94,ASK,64
AAPL,128.93,BID,25
AAPL,128.92,ASK,25
BUS,128.84,BID,56
BUS,128.85,ASK,82
AAPL,128.83,BID,93
AAPL,128.83,ASK,80
MMM,128.76,BID,26
MMM,128.722,ASK,66
MMM,128.689,BID,98
MMM,128.67,ASK,1
AAPL,128.66,BID,90
AAPL,128.7,ASK,39
MMM,128.65,BID,67
MMM,128.63,ASK,12
MMM,128.62,BID,84
MMM,128.64,ASK,32
BUS,128.61,BID,11
BUS,128.57,ASK,66
BUS,128.56,BID,15
BUS,128.52,ASK,49
MMM,128.51,BID,66
MMM,128.471,ASK,80
MMM,128.463,BID,98
MMM,128.471,ASK,61
MMM,128.463,BID,36
MMM,128.46,ASK,68
MMM,128.45,BID,20
MMM,128.46,ASK,56
MMM,128.45,BID,74
MMM,128.41,ASK,8
AAPL,128.4,BID,97
AAPL,128.24,ASK,90
MMM,128.23,BID,94
MMM,128.19,ASK,3
AAPL,128.18,BID,17
AAPL,128.17,ASK,41
MMM,128.15,BID,75
MMM,128.145,ASK,86
MMM,128.137,BID,19
MMM,128.05,ASK,53
MMM,128.01,BID,89
MMM,127.961,ASK,22
AAPL,127.953,BID,33
AAPL,127.95,ASK,101
AAPL,127.91,BID,99
AAPL,127.92,ASK,51
MMM,127.9,BID,40
MMM,127.91,ASK,89
AAPL,127.9,BID,68
AAPL,127.9,ASK,101
AAPL,127.89,BID,92
AAPL,127.84,ASK,67
MMM,127.82,BID,21
MMM,127.83,ASK,72
AAPL,127.82,BID,70
AAPL,127.8,ASK,7
MMM,127.79,BID,76
MMM,127.794,ASK,31
BUS,127.777,BID,85
BUS,127.77,ASK,34
AAPL,127.76,BID,86
AAPL,127.75,ASK,95
MMM,127.71,BID,27
MMM,127.71,ASK,88
MMM,127.68,BID,38
MMM,127.61,ASK,14
BUS,127.57,BID,96
BUS,127.58,ASK,45
MMM,127.57,BID,28
MMM,127.593,ASK,26
MMM,127.56,BID,55
MMM,127.55,ASK,55
BUS,127.54,BID,54
BUS,127.68,ASK,73
MMM,127.5,BID,17
MMM,127.518,ASK,67
BUS,127.493,BID,3
BUS,127.48,ASK,14
AAPL,127.46,BID,42
AAPL,127.45,ASK,12
MMM,127.43,BID,43
MMM,127.435,ASK,11
MMM,127.401,BID,37
MMM,127.409,ASK,9
MMM,127.401,BID,90
MMM,127.376,ASK,78
AAPL,127.368,BID,99
AAPL,127.36,ASK,59
AAPL,127.35,BID,78
AAPL,127.32,ASK,46
MMM,127.31,BID,4
MMM,127.29,ASK,16
MMM,127.28,BID,5
MMM,127.267,ASK,62
MMM,127.251,BID,36
MMM,127.318,ASK,14
BUS,127.234,BID,46
BUS,127.26,ASK,73
MMM,127.23,BID,19
MMM,127.22,ASK,72
MMM,127.21,BID,37
MMM,127.259,ASK,53
MMM,127.184,BID,57
MMM,127.19,ASK,42
AAPL,127.17,BID,28
AAPL,127.17,ASK,78
MMM,127.16,BID,97
MMM,127.17,ASK,82
MMM,127.16,BID,102
MMM,127.22,ASK,39
MMM,127.16,BID,70
MMM,127.15,ASK,72
MMM,127.142,BID,25
MMM,127.15,ASK,92
MMM,127.142,BID,74
MMM,127.13,ASK,15
AAPL,127.11,BID,12
AAPL,127.11,ASK,10
AAPL,127.1,BID,97
AAPL,127.08,ASK,31
AAPL,127.07,BID,62
AAPL,127.08,ASK,25
MMM,127.07,BID,50
MMM,127.08,ASK,32
BUS,127.06,BID,23
BUS,127.09,ASK,7
MMM,127.06,BID,1
MMM,127.06,ASK,29
BUS,127.05,BID,37
BUS,126.99,ASK,58
MMM,126.98,BID,11
MMM,126.975,ASK,45
AAPL,126.966,BID,13
AAPL,126.96,ASK,51
MMM,126.93,BID,102
MMM,126.941,ASK,92
AAPL,126.92,BID,100
AAPL,126.86,ASK,56
AAPL,126.85,BID,50
AAPL,126.87,ASK,29
MMM,126.85,BID,13
MMM,126.81,ASK,3
AAPL,126.75,BID,78
AAPL,126.75,ASK,67
MMM,126.74,BID,70
MMM,126.91,ASK,33
AAPL,126.74,BID,87
AAPL,126.66,ASK,75
MMM,126.65,BID,16
MMM,126.657,ASK,45
MMM,126.649,BID,71
MMM,126.632,ASK,87
MMM,126.6,BID,19
MMM,126.607,ASK,76
MMM,126.598,BID,50
MMM,126.624,ASK,41
AAPL,126.59,BID,1
AAPL,126.68,ASK,67
MMM,126.58,BID,48
MMM,126.57,ASK,67
AAPL,126.54,BID,65
AAPL,126.5475,ASK,29
AAPL,126.5225,BID,14
AAPL,126.5,ASK,96
MMM,126.47,BID,22
MMM,126.47,ASK,22
MMM,126.46,BID,32
MMM,126.45,ASK,102
MMM,126.44,BID,82
MMM,126.448,ASK,7
AAPL,126.415,BID,9
AAPL,126.38,ASK,77
AAPL,126.36,BID,20
AAPL,126.27,ASK,55
AAPL,126.24,BID,71
AAPL,126.24,ASK,5
AAPL,126.23,BID,11
AAPL,126.12,ASK,18
MMM,126.11,BID,101
MMM,126.11,ASK,60
AAPL,126.09,BID,20
AAPL,126.05,ASK,73
BUS,126.03,BID,37
BUS,126.02,ASK,50
AAPL,125.96,BID,60
AAPL,125.9475,ASK,45
MMM,125.92,BID,27
MMM,125.921,ASK,4
AAPL,125.913,BID,88
AAPL,125.91,ASK,76
AAPL,125.9,BID,96
AAPL,125.89,ASK,28
MMM,125.88,BID,67
MMM,125.87,ASK,25
AAPL,125.86,BID,94
AAPL,125.86,ASK,1
AAPL,125.85,BID,7
AAPL,125.85,ASK,19
MMM,125.84,BID,62
MMM,125.85,ASK,59
MMM,125.84,BID,60
MMM,125.879,ASK,18
MMM,125.838,BID,79
MMM,125.838,ASK,94
MMM,125.82,BID,90
MMM,125.838,ASK,96
AAPL,125.804,BID,90
AAPL,125.82,ASK,9
MMM,125.8,BID,18
MMM,125.854,ASK,82
MMM,125.77,BID,58
MMM,125.754,ASK,15
MMM,125.746,BID,16
MMM,125.67,ASK,86
MMM,125.662,BID,86
MMM,125.62,ASK,43
BUS,125.612,BID,80
BUS,125.66,ASK,27
AAPL,125.6,BID,99
AAPL,125.57,ASK,51
MMM,125.56,BID,40
MMM,125.528,ASK,86
MMM,125.512,BID,78
MMM,125.503,ASK,71
MMM,125.495,BID,15
MMM,125.512,ASK,3
MMM,125.495,BID,97
MMM,125.48,ASK,95
MMM,125.47,BID,45
MMM,125.495,ASK,54
AAPL,125.461,BID,3
AAPL,125.45,ASK,59
MMM,125.44,BID,76
MMM,125.428,ASK,28
BUS,125.42,BID,24
BUS,125.4,ASK,18
BUS,125.39,BID,84
BUS,125.36,ASK,8
MMM,125.35,BID,1
MMM,125.34,ASK,35
AAPL,125.33,BID,76
AAPL,125.32,ASK,35
MMM,125.31,BID,92
MMM,125.344,ASK,80
AAPL,125.294,BID,26
AAPL,125.32,ASK,96
MMM,125.29,BID,42
MMM,125.286,ASK,18
MMM,125.252,BID,7
MMM,125.22,ASK,97
BUS,125.19,BID,56
BUS,125.25,ASK,99
AAPL,125.19,BID,5
AAPL,125.17,ASK,9
MMM,125.16,BID,99
MMM,125.17,ASK,4
MMM,125.16,BID,100
MMM,125.152,ASK,100
MMM,125.144,BID,92
MMM,125.152,ASK,40
MMM,125.135,BID,48
MMM,125.119,ASK,11
MMM,125.11,BID,67
MMM,125.13,ASK,19
MMM,125.08,BID,66
MMM,125.085,ASK,29
AAPL,125.077,BID,99
AAPL,125.09,ASK,66
MMM,125.07,BID,96
MMM,125.043,ASK,11
AAPL,125.035,BID,11
AAPL,125.05,ASK,70
AAPL,125.03,BID,63
AAPL,125.04,ASK,62
MMM,125.02,BID,69
MMM,125.027,ASK,46
AAPL,125.018,BID,21
AAPL,125.0425,ASK,101
MMM,125.01,BID,63
MMM,125.002,ASK,34
MMM,124.993,BID,79
MMM,125.002,ASK,89
MMM,124.993,BID,10
MMM,125.027,ASK,18
MMM,124.968,BID,48
MMM,125.002,ASK,58
AAPL,124.951,BID,89
AAPL,124.95,ASK,54
MMM,124.94,BID,89
MMM,124.893,ASK,34
AAPL,124.876,BID,84
AAPL,124.87,ASK,100
MMM,124.86,BID,8
MMM,124.87,ASK,53
MMM,124.85,BID,4
MMM,124.851,ASK,40
AAPL,124.843,BID,22
AAPL,124.8275,ASK,94
MMM,124.825,BID,25
MMM,124.868,ASK,1
AAPL,124.8,BID,61
AAPL,124.81,ASK,87
MMM,124.78,BID,11
MMM,124.809,ASK,31
MMM,124.776,BID,46
MMM,124.818,ASK,76
MMM,124.759,BID,73
MMM,124.801,ASK,6
MMM,124.74,BID,67
MMM,124.75,ASK,73
AAPL,124.73,BID,17
AAPL,124.74,ASK,17
AAPL,124.7075,BID,1
AAPL,124.71,ASK,59
MMM,124.69,BID,64
MMM,124.742,ASK,96
BUS,124.684,BID,1
BUS,124.65,ASK,63
MMM,124.64,BID,1
MMM,124.63,ASK,24
AAPL,124.62,BID,16
AAPL,124.63,ASK,28
AAPL,124.61,BID,16
AAPL,124.63,ASK,26
MMM,124.61,BID,14
MMM,124.575,ASK,19
MMM,124.567,BID,43
MMM,124.575,ASK,49
MMM,124.55,BID,98
MMM,124.567,ASK,27
MMM,124.533,BID,77
MMM,124.567,ASK,95
MMM,124.52,BID,93
MMM,124.5,ASK,25
MMM,124.483,BID,28
MMM,124.475,ASK,64
MMM,124.4,BID,43
MMM,124.375,ASK,21
AAPL,124.366,BID,94
AAPL,124.37,ASK,70
AAPL,124.34,BID,37
AAPL,124.3525,ASK,51
MMM,124.3275,BID,92
MMM,124.324,ASK,11
MMM,124.31,BID,50
MMM,124.299,ASK,99
AAPL,124.291,BID,49
AAPL,124.42,ASK,87
AAPL,124.29,BID,50
AAPL,124.3,ASK,55
MMM,124.27,BID,54
MMM,124.266,ASK,56
MMM,124.257,BID,6
MMM,124.299,ASK,3
MMM,124.249,BID,89
MMM,124.224,ASK,41
MMM,124.216,BID,15
MMM,124.207,ASK,66
MMM,124.199,BID,41
MMM,124.19,ASK,40
BUS,124.17,BID,59
BUS,124.34,ASK,54
MMM,124.13,BID,27
MMM,124.132,ASK,59
MMM,124.124,BID,70
MMM,124.124,ASK,26
MMM,124.115,BID,89
MMM,124.124,ASK,76
BUS,124.07,BID,4
BUS,124.12,ASK,36
MMM,124.07,BID,12
MMM,124.065,ASK,89
BUS,124.057,BID,93
BUS,124.12,ASK,45
MMM,124.03,BID,20
MMM,124.007,ASK,61
AAPL,123.998,BID,57
AAPL,124.0,ASK,12
MMM,123.99,BID,35
MMM,123.998,ASK,22
MMM,123.99,BID,15
MMM,123.898,ASK,36
MMM,123.881,BID,102
MMM,123.865,ASK,22
MMM,123.848,BID,83
MMM,123.814,ASK,97
AAPL,123.78,BID,19
AAPL,123.8,ASK,39
MMM,123.76,BID,80
MMM,123.731,ASK,75
MMM,123.706,BID,28
MMM,123.622,ASK,39
MMM,123.572,BID,92
MMM,123.622,ASK,80
AAPL,123.572,BID,44
AAPL,123.55,ASK,54
MMM,123.5,BID,49
MMM,123.48,ASK,80
MMM,123.46,BID,46
MMM,123.472,ASK,49
MMM,123.455,BID,102
MMM,123.421,ASK,4
MMM,123.413,BID,13
MMM,123.421,ASK,47
AAPL,123.413,BID,97
AAPL,123.4,ASK,55
MMM,123.39,BID,43
MMM,123.4,ASK,28
MMM,123.32,BID,83
MMM,123.279,ASK,60
MMM,123.271,BID,25
MMM,123.254,ASK,21
AAPL,123.246,BID,31
AAPL,123.25,ASK,75
MMM,123.22,BID,53
MMM,123.187,ASK,38
MMM,123.179,BID,61
MMM,123.187,ASK,63
MMM,123.179,BID,14
MMM,123.162,ASK,10
BUS,123.154,BID,63
BUS,123.23,ASK,60
BUS,123.15,BID,20
BUS,123.13,ASK,60
MMM,123.12,BID,14
MMM,123.112,ASK,59
AAPL,123.095,BID,37
AAPL,123.08,ASK,89
MMM,123.07,BID,42
MMM,123.079,ASK,89
MMM,123.07,BID,101
MMM,123.07,ASK,78
AAPL,123.02,BID,42
AAPL,123.0,ASK,63
AAPL,122.99,BID,81
AAPL,123.0,ASK,99
MMM,122.97,BID,42
MMM,122.97,ASK,55
AAPL,122.962,BID,8
AAPL,123.05,ASK,19
MMM,122.94,BID,72
MMM,122.903,ASK,6
MMM,122.89,BID,62
MMM,122.878,ASK,70
MMM,122.87,BID,1
MMM,122.87,ASK,59
AAPL,122.86,BID,50
AAPL,122.83,ASK,61
MMM,122.82,BID,10
MMM,122.794,ASK,88
MMM,122.778,BID,84
MMM,122.786,ASK,29
AAPL,122.769,BID,50
AAPL,122.71,ASK,11
MMM,122.7,BID,55
MMM,122.686,ASK,39
MMM,122.677,BID,14
MMM,122.686,ASK,31
MMM,122.669,BID,37
MMM,122.677,ASK,29
MMM,122.62,BID,40
MMM,122.635,ASK,70
AAPL,122.569,BID,98
AAPL,122.55,ASK,60
AAPL,122.5,BID,94
AAPL,122.49,ASK,95
MMM,122.48,BID,20
MMM,122.56,ASK,80
MMM,122.477,BID,58
MMM,122.56,ASK,40
BUS,122.477,BID,91
BUS,122.44,ASK,7
MMM,122.43,BID,36
MMM,122.46,ASK,59
MMM,122.418,BID,89
MMM,122.477,ASK,41
MMM,122.401,BID,75
MMM,122.435,ASK,26
MMM,122.38,BID,87
MMM,122.376,ASK,39
MMM,122.36,BID,25
MMM,122.251,ASK,22
AAPL,122.243,BID,31
AAPL,122.25,ASK,17
MMM,122.24,BID,90
MMM,122.243,ASK,58
MMM,122.234,BID,15
MMM,122.234,ASK,43
AAPL,122.18,BID,6
AAPL,122.19,ASK,101
BUS,122.17,BID,96
BUS,122.16,ASK,54
AAPL,122.08,BID,23
AAPL,122.07,ASK,10
MMM,122.06,BID,96
MMM,122.059,ASK,12
BUS,122.05,BID,55
BUS,122.04,ASK,37
MMM,121.99,BID,66
MMM,122.017,ASK,52
AAPL,121.983,BID,27
AAPL,121.96,ASK,19
MMM,121.95,BID,95
MMM,121.95,ASK,66
MMM,121.942,BID,59
MMM,121.916,ASK,99
MMM,121.908,BID,66
MMM,121.925,ASK,10
BUS,121.9,BID,68
BUS,121.95,ASK,92
MMM,121.83,BID,1
MMM,121.841,ASK,33
MMM,121.816,BID,32
MMM,121.824,ASK,42
AAPL,121.816,BID,38
AAPL,121.77,ASK,74
AAPL,121.7,BID,18
AAPL,121.74,ASK,99
MMM,121.67,BID,48
MMM,121.666,ASK,29
MMM,121.657,BID,3
MMM,121.582,ASK,29
MMM,121.565,BID,21
MMM,121.565,ASK,99
BUS,121.557,BID,1
BUS,121.55,ASK,27
MMM,121.5,BID,86
MMM,121.473,ASK,8
AAPL,121.43,BID,97
AAPL,121.4,ASK,18
MMM,121.39,BID,25
MMM,121.398,ASK,33
AAPL,121.39,BID,13
AAPL,121.41,ASK,35
MMM,121.38,BID,10
MMM,121.423,ASK,78
AAPL,121.365,BID,84
AAPL,121.29,ASK,91
